peak_1,peak_2,Magnitude difference,instrument,note_played
"(299, 1.0)","(448, 0.4564603274101347)",149.00099139057994,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(597, 0.4067936708791247)",298.0005904251683,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(595, 0.3058309133258809)",296.0008139696931,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(744, 0.3037239648458455)",445.00054471912404,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(746, 0.29015666286749303)",447.0005636210801,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(749, 0.23033625846185665)",450.00065820204645,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(446, 0.17711764708814792)",147.00230316347677,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(897, 0.16838177993420797)",598.000578251279,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.5464647758816898)","(448, 0.4564603274101347)",298.00001359194727,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.5464647758816898)","(597, 0.4067936708791247)",447.0000218210482,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.5464647758816898)","(595, 0.3058309133258809)",445.00006506140625,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.5464647758816898)","(744, 0.3037239648458455)",594.0000495985681,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.5464647758816898)","(746, 0.29015666286749303)",596.0000551122868,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.5464647758816898)","(749, 0.23033625846185665)",599.0000834200606,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.5464647758816898)","(446, 0.17711764708814792)",296.0002304345413,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.5464647758816898)","(897, 0.16838177993420797)",747.0000956805507,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.4564603274101347)","(597, 0.4067936708791247)",149.00000827777419,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.4564603274101347)","(595, 0.3058309133258809)",147.00007717419874,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.4564603274101347)","(744, 0.3037239648458455)",296.00003940607246,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.4564603274101347)","(746, 0.29015666286749303)",298.0000464042059,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.4564603274101347)","(749, 0.23033625846185665)",301.00008493702217,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.4564603274101347)","(446, 0.17711764708814792)",2.0194138587841453,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.4564603274101347)","(897, 0.16838177993420797)",449.00009241563583,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 0.4067936708791247)","(595, 0.3058309133258809)",2.00254674812169,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 0.4067936708791247)","(744, 0.3037239648458455)",147.00003613388773,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 0.4067936708791247)","(746, 0.29015666286749303)",149.0000456516428,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 0.4067936708791247)","(749, 0.23033625846185665)",152.000102425026,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 0.4067936708791247)","(446, 0.17711764708814792)",151.00017467233576,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 0.4067936708791247)","(897, 0.16838177993420797)",300.0000947337013,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3058309133258809)","(744, 0.3037239648458455)",149.00000001489676,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3058309133258809)","(746, 0.29015666286749303)",151.00000081351698,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3058309133258809)","(749, 0.23033625846185665)",154.00001850468368,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3058309133258809)","(446, 0.17711764708814792)",149.0000555943014,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3058309133258809)","(897, 0.16838177993420797)",302.0000312785816,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(744, 0.3037239648458455)","(746, 0.29015666286749303)",2.000046017391343,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(744, 0.3037239648458455)","(749, 0.23033625846185665)",5.000538546541592,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(744, 0.3037239648458455)","(446, 0.17711764708814792)",298.00002689456204,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(744, 0.3037239648458455)","(897, 0.16838177993420797)",153.00005986112234,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.29015666286749303)","(749, 0.23033625846185665)",3.0005963541908223,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.29015666286749303)","(446, 0.17711764708814792)",300.0000212963644,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.29015666286749303)","(897, 0.16838177993420797)",151.00004910304537,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(749, 0.23033625846185665)","(446, 0.17711764708814792)",303.0000046736313,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(749, 0.23033625846185665)","(897, 0.16838177993420797)",148.00001296742312,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(446, 0.17711764708814792)","(897, 0.16838177993420797)",451.0000000846068,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 1.0)","(746, 0.6537684173194888)",298.0002011346785,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 1.0)","(298, 0.48235096273315525)",150.00089319909327,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 1.0)","(346, 0.31111246483840216)",102.00232627757124,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 1.0)","(596, 0.09921325213296847)",148.00274124746858,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 1.0)","(1045, 0.08230470897030046)",597.0007053301086,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 1.0)","(594, 0.07079598693657425)",146.00295688820106,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 1.0)","(895, 0.06835274177131234)",447.0009708788268,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 1.0)","(742, 0.04537139343723099)",294.0015498526776,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 1.0)","(898, 0.04069257031060766)",450.0010225218879,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6537684173194888)","(298, 0.48235096273315525)",448.0000327945789,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6537684173194888)","(346, 0.31111246483840216)",400.00014676635027,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6537684173194888)","(596, 0.09921325213296847)",150.001025101268,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6537684173194888)","(1045, 0.08230470897030046)",299.0005461044678,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6537684173194888)","(594, 0.07079598693657425)",152.00111794606835,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6537684173194888)","(895, 0.06835274177131234)",149.00115003419666,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6537684173194888)","(742, 0.04537139343723099)",4.046003823363096,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6537684173194888)","(898, 0.04069257031060766)",152.00123638311035,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.48235096273315525)","(346, 0.31111246483840216)",48.000305443019435,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.48235096273315525)","(596, 0.09921325213296847)",298.0002462994037,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.48235096273315525)","(1045, 0.08230470897030046)",747.0001071198084,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.48235096273315525)","(594, 0.07079598693657425)",296.0002861105004,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.48235096273315525)","(895, 0.06835274177131234)",597.0001435464877,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.48235096273315525)","(742, 0.04537139343723099)",444.00021503501995,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.48235096273315525)","(898, 0.04069257031060766)",600.0001625517576,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(346, 0.31111246483840216)","(596, 0.09921325213296847)",250.00008980253656,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(346, 0.31111246483840216)","(1045, 0.08230470897030046)",699.0000374484891,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(346, 0.31111246483840216)","(594, 0.07079598693657425)",248.0001164354758,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(346, 0.31111246483840216)","(895, 0.06835274177131234)",549.0000536723863,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(346, 0.31111246483840216)","(742, 0.04537139343723099)",396.0000891645317,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(346, 0.31111246483840216)","(898, 0.04069257031060766)",552.0000662381476,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(596, 0.09921325213296847)","(1045, 0.08230470897030046)",449.0000003183729,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(596, 0.09921325213296847)","(594, 0.07079598693657425)",2.000201875051926,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(596, 0.09921325213296847)","(895, 0.06835274177131234)",299.00000159259383,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(596, 0.09921325213296847)","(742, 0.04537139343723099)",146.00000992789606,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(596, 0.09921325213296847)","(898, 0.04069257031060766)",302.0000056699837,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1045, 0.08230470897030046)","(594, 0.07079598693657425)",451.0000001468411,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1045, 0.08230470897030046)","(895, 0.06835274177131234)",150.00000064885796,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1045, 0.08230470897030046)","(742, 0.04537139343723099)",303.00000225094027,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1045, 0.08230470897030046)","(898, 0.04069257031060766)",147.00000588969405,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(594, 0.07079598693657425)","(895, 0.06835274177131234)",301.000000009916,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(594, 0.07079598693657425)","(742, 0.04537139343723099)",148.0000021838174,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(594, 0.07079598693657425)","(898, 0.04069257031060766)",304.00000149048634,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(895, 0.06835274177131234)","(742, 0.04537139343723099)",153.00000172595546,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(895, 0.06835274177131234)","(898, 0.04069257031060766)",3.00012751147101,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(742, 0.04537139343723099)","(898, 0.04069257031060766)",156.0000000701647,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 1.0)","(298, 0.76812020435664)",299.00008991343066,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 1.0)","(149, 0.47662291520194244)",448.000305718169,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 1.0)","(448, 0.3356104044903846)",149.00148124610917,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 1.0)","(746, 0.2942856089206894)",149.00167124164003,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 1.0)","(1045, 0.145914792233253)",448.0008141304457,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 1.0)","(444, 0.09948597757215846)",153.00265006039794,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 1.0)","(896, 0.09756033840900465)",299.00136186536474,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 1.0)","(452, 0.02528266348769459)",145.0032760798393,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(597, 1.0)","(892, 0.023099041273702336)",295.00161751333354,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.76812020435664)","(149, 0.47662291520194244)",149.00028513620228,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.76812020435664)","(448, 0.3356104044903846)",150.00062354779388,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.76812020435664)","(746, 0.2942856089206894)",448.00025057942077,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.76812020435664)","(1045, 0.145914792233253)",747.0002591295232,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.76812020435664)","(444, 0.09948597757215846)",146.00153105953797,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.76812020435664)","(896, 0.09756033840900465)",598.0003759618667,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.76812020435664)","(452, 0.02528266348769459)",154.00179157273504,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(298, 0.76812020435664)","(892, 0.023099041273702336)",594.0004672191205,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.47662291520194244)","(448, 0.3356104044903846)",299.0000332517175,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.47662291520194244)","(746, 0.2942856089206894)",597.0000278449686,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.47662291520194244)","(1045, 0.145914792233253)",896.0000610311712,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.47662291520194244)","(444, 0.09948597757215846)",295.0002410715451,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.47662291520194244)","(896, 0.09756033840900465)",747.0000961769932,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.47662291520194244)","(452, 0.02528266348769459)",303.0003361516664,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.47662291520194244)","(892, 0.023099041273702336)",743.0001384144583,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.3356104044903846)","(746, 0.2942856089206894)",298.00000286533344,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.3356104044903846)","(1045, 0.145914792233253)",597.0000301377089,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.3356104044903846)","(444, 0.09948597757215846)",4.006963282211038,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.3356104044903846)","(896, 0.09756033840900465)",448.0000632453459,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.3356104044903846)","(452, 0.02528266348769459)",4.0120198537439755,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(448, 0.3356104044903846)","(892, 0.023099041273702336)",444.0001099812388,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.2942856089206894)","(1045, 0.145914792233253)",299.00003681253827,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.2942856089206894)","(444, 0.09948597757215846)",302.0000628259809,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.2942856089206894)","(896, 0.09756033840900465)",150.00012900271804,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.2942856089206894)","(452, 0.02528266348769459)",294.00012306559444,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.2942856089206894)","(892, 0.023099041273702336)",146.00025185647615,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1045, 0.145914792233253)","(444, 0.09948597757215846)",601.0000017933734,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1045, 0.145914792233253)","(896, 0.09756033840900465)",149.00000784615148,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1045, 0.145914792233253)","(452, 0.02528266348769459)",593.0000122699075,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1045, 0.145914792233253)","(892, 0.023099041273702336)",153.0000492931577,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(444, 0.09948597757215846)","(896, 0.09756033840900465)",452.0000000041019,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(444, 0.09948597757215846)","(452, 0.02528266348769459)",8.000344125837408,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(444, 0.09948597757215846)","(892, 0.023099041273702336)",448.0000065122366,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(896, 0.09756033840900465)","(452, 0.02528266348769459)",444.000005882953,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(896, 0.09756033840900465)","(892, 0.023099041273702336)",4.000693000565161,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(452, 0.02528266348769459)","(892, 0.023099041273702336)",440.0000000054184,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 1.0)","(746, 0.7459226450604489)",299.000107951991,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 1.0)","(595, 0.3628591359512669)",148.0013714412155,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 1.0)","(150, 0.20372690359733328)",297.0010674237452,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 1.0)","(895, 0.13779209550136032)",448.000829689489,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 1.0)","(744, 0.06900680793080653)",297.0014591686776,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 1.0)","(1194, 0.04771238871401786)",747.0006069955328,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 1.0)","(300, 0.04082614958524442)",147.00312926762928,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 1.0)","(1043, 0.027860546789034876)",596.0007928309462,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 1.0)","(714, 0.022178729060040685)",267.0017905079251,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.7459226450604489)","(595, 0.3628591359512669)",151.00048588548322,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.7459226450604489)","(150, 0.20372690359733328)",596.0002466242963,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.7459226450604489)","(895, 0.13779209550136032)",149.0012410108228,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.7459226450604489)","(744, 0.06900680793080653)",2.1114485668746292,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.7459226450604489)","(1194, 0.04771238871401786)",448.00054408177016,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.7459226450604489)","(300, 0.04082614958524442)",446.0005573551091,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.7459226450604489)","(1043, 0.027860546789034876)",297.00086803438296,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.7459226450604489)","(714, 0.022178729060040685)",32.00818341074588,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3628591359512669)","(150, 0.20372690359733328)",445.0000284528838,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3628591359512669)","(895, 0.13779209550136032)",300.00008442527593,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3628591359512669)","(744, 0.06900680793080653)",149.00028976210308,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3628591359512669)","(1194, 0.04771238871401786)",599.0000829027257,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3628591359512669)","(300, 0.04082614958524442)",295.0001757715482,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3628591359512669)","(1043, 0.027860546789034876)",448.0001252500436,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.3628591359512669)","(714, 0.022178729060040685)",119.00048765925138,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.20372690359733328)","(895, 0.13779209550136032)",745.0000029177173,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.20372690359733328)","(744, 0.06900680793080653)",594.0000152773603,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.20372690359733328)","(1194, 0.04771238871401786)",1044.0000116573412,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.20372690359733328)","(300, 0.04082614958524442)",150.00008845549277,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.20372690359733328)","(1043, 0.027860546789034876)",893.0000173174553,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(150, 0.20372690359733328)","(714, 0.022178729060040685)",564.0000292196266,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(895, 0.13779209550136032)","(744, 0.06900680793080653)",151.00001566693888,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(895, 0.13779209550136032)","(1194, 0.04771238871401786)",299.0000135691528,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(895, 0.13779209550136032)","(300, 0.04082614958524442)",595.0000079011719,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(895, 0.13779209550136032)","(1043, 0.027860546789034876)",148.00004082751263,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(895, 0.13779209550136032)","(714, 0.022178729060040685)",181.00003692389265,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(744, 0.06900680793080653)","(1194, 0.04771238871401786)",450.00000050383585,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(744, 0.06900680793080653)","(300, 0.04082614958524442)",444.0000008943125,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(744, 0.06900680793080653)","(1043, 0.027860546789034876)",299.0000028311284,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(744, 0.06900680793080653)","(714, 0.022178729060040685)",30.000036547793915,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1194, 0.04771238871401786)","(300, 0.04082614958524442)",894.0000000265214,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1194, 0.04771238871401786)","(1043, 0.027860546789034876)",151.0000013049524,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1194, 0.04771238871401786)","(714, 0.022178729060040685)",480.0000006791331,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(300, 0.04082614958524442)","(1043, 0.027860546789034876)",743.000000113127,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(300, 0.04082614958524442)","(714, 0.022178729060040685)",414.0000004199593,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1043, 0.027860546789034876)","(714, 0.022178729060040685)",329.0000000490624,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(149, 0.8823131386948584)",150.0000461673173,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(746, 0.6154901806318754)",447.00016537782307,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(447, 0.26548038815530595)",148.00182268830403,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(1044, 0.1989064753906644)",745.000430705134,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(237, 0.16017456410911968)",62.00568769687801,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(595, 0.1559344578190097)",296.00120345471487,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(894, 0.03739367029586267)",595.000778664151,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(897, 0.03660184344794868)",598.000776032948,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(299, 1.0)","(695, 0.03396252973320243)",396.00117831692614,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.8823131386948584)","(746, 0.6154901806318754)",597.0000596268738,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.8823131386948584)","(447, 0.26548038815530595)",298.00063839301106,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.8823131386948584)","(1044, 0.1989064753906644)",895.0002609187706,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.8823131386948584)","(237, 0.16017456410911968)",88.00296292807933,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.8823131386948584)","(595, 0.1559344578190097)",446.00059150856293,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.8823131386948584)","(894, 0.03739367029586267)",745.0004791199184,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.8823131386948584)","(897, 0.03660184344794868)",748.0004780931594,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(149, 0.8823131386948584)","(695, 0.03396252973320243)",546.0006590643968,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6154901806318754)","(447, 0.26548038815530595)",299.0002048608911,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6154901806318754)","(1044, 0.1989064753906644)",298.00029117768236,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6154901806318754)","(237, 0.16017456410911968)",509.0002036466298,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6154901806318754)","(595, 0.1559344578190097)",151.00069930785875,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6154901806318754)","(894, 0.03739367029586267)",148.00112903479913,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6154901806318754)","(897, 0.03660184344794868)",151.00110963733653,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(746, 0.6154901806318754)","(695, 0.03396252973320243)",51.0033153276212,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 0.26548038815530595)","(1044, 0.1989064753906644)",597.0000037119647,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 0.26548038815530595)","(237, 0.16017456410911968)",210.00002640313303,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 0.26548038815530595)","(595, 0.1559344578190097)",148.00004054158518,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 0.26548038815530595)","(894, 0.03739367029586267)",447.00005819188755,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 0.26548038815530595)","(897, 0.03660184344794868)",450.0000582059832,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(447, 0.26548038815530595)","(695, 0.03396252973320243)",248.00010806553848,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1044, 0.1989064753906644)","(237, 0.16017456410911968)",807.0000009294678,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1044, 0.1989064753906644)","(595, 0.1559344578190097)",449.0000020563411,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1044, 0.1989064753906644)","(894, 0.03739367029586267)",150.0000869545955,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1044, 0.1989064753906644)","(897, 0.03660184344794868)",147.0000896013113,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(1044, 0.1989064753906644)","(695, 0.03396252973320243)",349.00003897779897,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(237, 0.16017456410911968)","(595, 0.1559344578190097)",358.0000000251096,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(237, 0.16017456410911968)","(894, 0.03739367029586267)",657.0000114727152,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(237, 0.16017456410911968)","(897, 0.03660184344794868)",660.0000115683463,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(237, 0.16017456410911968)","(695, 0.03396252973320243)",458.0000173902591,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.1559344578190097)","(894, 0.03739367029586267)",299.0000234981902,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.1559344578190097)","(897, 0.03660184344794868)",302.00002357660975,1.0,TpC-ord-C#4-pp-N-T11u.wav
"(595, 0.1559344578190097)","(695, 0.03396252973320243)",100.00007438572854,1.0,TpC-ord-C#4-pp-N-T11u.wav
