peak_1,peak_2,Magnitude difference,instrument,note_played
"(127, 0.10036576298536687)","(567, 0.04331015911766061)",440.0000036992522,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.10036576298536687)","(504, 0.02906101325204564)",377.00000674319267,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(567, 0.04331015911766061)","(504, 0.02906101325204564)",63.00000161141393,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 1.0)","(252, 0.7525539990561064)",126.00024297406486,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 1.0)","(63, 0.6487038473205998)",315.00019588721983,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 1.0)","(189, 0.5311172156075392)",189.0005816156805,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 1.0)","(314, 0.3836675941083968)",64.00296763146653,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 1.0)","(316, 0.2921175891858174)",62.00404097724228,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 1.0)","(503, 0.2469878003855704)",125.00226808891416,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 1.0)","(438, 0.07618429900933445)",60.00711154062822,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 1.0)","(505, 0.0358214215792941)",127.00365994856638,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 1.0)","(694, 0.021986293853081693)",316.0015134628463,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.7525539990561064)","(63, 0.6487038473205998)",189.00002853135769,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.7525539990561064)","(189, 0.5311172156075392)",63.00038915950491,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.7525539990561064)","(314, 0.3836675941083968)",62.001097386899175,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.7525539990561064)","(316, 0.2921175891858174)",64.00165624175311,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.7525539990561064)","(503, 0.2469878003855704)",251.00050915721513,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.7525539990561064)","(438, 0.07618429900933445)",186.00122977005054,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.7525539990561064)","(505, 0.0358214215792941)",253.0010152263971,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.7525539990561064)","(694, 0.021986293853081693)",442.0006037656192,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.6487038473205998)","(189, 0.5311172156075392)",126.0000548675117,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.6487038473205998)","(314, 0.3836675941083968)",251.00013992867716,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.6487038473205998)","(316, 0.2921175891858174)",253.00025129189,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.6487038473205998)","(503, 0.2469878003855704)",440.0001833815327,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.6487038473205998)","(438, 0.07618429900933445)",375.0004370379229,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.6487038473205998)","(505, 0.0358214215792941)",442.00042491480457,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.6487038473205998)","(694, 0.021986293853081693)",631.0003112320087,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5311172156075392)","(314, 0.3836675941083968)",125.00008696553327,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5311172156075392)","(316, 0.2921175891858174)",127.00022488492463,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5311172156075392)","(503, 0.2469878003855704)",314.00012855017206,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5311172156075392)","(438, 0.07618429900933445)",249.0004155899315,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5311172156075392)","(505, 0.0358214215792941)",316.00038816103313,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5311172156075392)","(694, 0.021986293853081693)",505.0002566477521,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(314, 0.3836675941083968)","(316, 0.2921175891858174)",2.0020942543749842,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(314, 0.3836675941083968)","(503, 0.2469878003855704)",189.00004942159674,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(314, 0.3836675941083968)","(438, 0.07618429900933445)",124.00038123319123,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(314, 0.3836675941083968)","(505, 0.0358214215792941)",191.00031674570528,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(314, 0.3836675941083968)","(694, 0.021986293853081693)",380.000172122807,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.2921175891858174)","(503, 0.2469878003855704)",187.00000544571606,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.2921175891858174)","(438, 0.07618429900933445)",122.00019109487414,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.2921175891858174)","(505, 0.0358214215792941)",189.0001737769718,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.2921175891858174)","(694, 0.021986293853081693)",378.0000965223643,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(503, 0.2469878003855704)","(438, 0.07618429900933445)",65.0002244137363,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(503, 0.2469878003855704)","(505, 0.0358214215792941)",2.011116913443412,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(503, 0.2469878003855704)","(694, 0.021986293853081693)",191.00013252790674,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(438, 0.07618429900933445)","(505, 0.0358214215792941)",67.00001215792334,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(438, 0.07618429900933445)","(694, 0.021986293853081693)",256.00000573715573,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(505, 0.0358214215792941)","(694, 0.021986293853081693)",189.00000050637766,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 1.0)","(127, 0.6105706084453708)",63.00120360160595,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 1.0)","(64, 0.4917187503597063)",126.00102519356236,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 1.0)","(316, 0.4765297168686948)",126.00108738077351,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 1.0)","(253, 0.37701863954236475)",63.00308012927207,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 1.0)","(378, 0.07320469441577737)",188.00228442638257,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 1.0)","(506, 0.04931051482686141)",316.0014300766647,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 1.0)","(441, 0.047114859145882114)",251.0018087386855,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 1.0)","(443, 0.032120859728100526)",253.00185135692223,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 1.0)","(503, 0.02108531812713518)",313.0015307853212,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.6105706084453708)","(64, 0.4917187503597063)",63.0001121091397,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.6105706084453708)","(316, 0.4765297168686948)",189.00004753163586,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.6105706084453708)","(253, 0.37701863954236475)",126.00021645426716,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.6105706084453708)","(378, 0.07320469441577737)",251.00057522269856,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.6105706084453708)","(506, 0.04931051482686141)",379.00041558406326,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.6105706084453708)","(441, 0.047114859145882114)",314.0005055447864,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.6105706084453708)","(443, 0.032120859728100526)",316.0005294364422,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.6105706084453708)","(503, 0.02108531812713518)",376.00046209134837,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(64, 0.4917187503597063)","(316, 0.4765297168686948)",252.00000045775147,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(64, 0.4917187503597063)","(253, 0.37701863954236475)",189.00003480453495,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(64, 0.4917187503597063)","(378, 0.07320469441577737)",314.00027890754336,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(64, 0.4917187503597063)","(506, 0.04931051482686141)",442.0002214083686,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(64, 0.4917187503597063)","(441, 0.047114859145882114)",377.0002621651875,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(64, 0.4917187503597063)","(443, 0.032120859728100526)",379.00027866773536,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(64, 0.4917187503597063)","(503, 0.02108531812713518)",439.00025227307964,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.4765297168686948)","(253, 0.37701863954236475)",63.00007859085979,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.4765297168686948)","(378, 0.07320469441577737)",62.00131184961925,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.4765297168686948)","(506, 0.04931051482686141)",190.000480305305,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.4765297168686948)","(441, 0.047114859145882114)",125.000737586304,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.4765297168686948)","(443, 0.032120859728100526)",127.00077755365243,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 0.4765297168686948)","(503, 0.02108531812713518)",187.0005546237774,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.37701863954236475)","(378, 0.07320469441577737)",125.00036921110775,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.37701863954236475)","(506, 0.04931051482686141)",253.00021223828057,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.37701863954236475)","(441, 0.047114859145882114)",188.00028945856525,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.37701863954236475)","(443, 0.032120859728100526)",190.0003130378435,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.37701863954236475)","(503, 0.02108531812713518)",250.00025337693017,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 0.07320469441577737)","(506, 0.04931051482686141)",128.0000022302024,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 0.07320469441577737)","(441, 0.047114859145882114)",63.00000540221806,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 0.07320469441577737)","(443, 0.032120859728100526)",65.00001298370233,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(378, 0.07320469441577737)","(503, 0.02108531812713518)",125.00001086571706,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.04931051482686141)","(441, 0.047114859145882114)",65.00000003708388,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.04931051482686141)","(443, 0.032120859728100526)",63.00000234511299,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.04931051482686141)","(503, 0.02108531812713518)",3.0001327740166333,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(441, 0.047114859145882114)","(443, 0.032120859728100526)",2.0000562042149066,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(441, 0.047114859145882114)","(503, 0.02108531812713518)",62.00000546400787,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(443, 0.032120859728100526)","(503, 0.02108531812713518)",60.00000101485981,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(127, 0.7621902064639732)",189.00014961236909,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(380, 0.5819719235233217)",64.00136520006993,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(63, 0.4241032372240177)",253.00065544792838,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(190, 0.37359048684664586)",126.00155708910175,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(506, 0.27216372343502054)",190.0013940623739,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(358, 0.15697089364115244)",42.008459839348646,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(83, 0.15185784124782598)",233.00154365394548,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(251, 0.032148932820948765)",65.00720525978824,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(696, 0.02457177589032719)",380.0012519192804,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.7621902064639732)","(380, 0.5819719235233217)",253.0000641870067,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.7621902064639732)","(63, 0.4241032372240177)",64.00089298438554,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.7621902064639732)","(190, 0.37359048684664586)",63.00119847861695,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.7621902064639732)","(506, 0.27216372343502054)",379.00031678872523,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.7621902064639732)","(358, 0.15697089364115244)",231.00079283503902,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.7621902064639732)","(83, 0.15185784124782598)",44.00423281453763,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.7621902064639732)","(251, 0.032148932820948765)",124.00214901468935,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(127, 0.7621902064639732)","(696, 0.02457177589032719)",569.0004781025664,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.5819719235233217)","(63, 0.4241032372240177)",317.00003930996934,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.5819719235233217)","(190, 0.37359048684664586)",190.00011427055287,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.5819719235233217)","(506, 0.27216372343502054)",126.00038087688799,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.5819719235233217)","(358, 0.15697089364115244)",22.004104750600533,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.5819719235233217)","(83, 0.15185784124782598)",297.0003114444895,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.5819719235233217)","(251, 0.032148932820948765)",129.00117172072936,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.5819719235233217)","(696, 0.02457177589032719)",316.00049160551094,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.4241032372240177)","(190, 0.37359048684664586)",127.0000100454246,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.4241032372240177)","(506, 0.27216372343502054)",443.00002605599906,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.4241032372240177)","(358, 0.15697089364115244)",295.0001209486006,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.4241032372240177)","(83, 0.15185784124782598)",20.001852853064143,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.4241032372240177)","(251, 0.032148932820948765)",188.00040858513245,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(63, 0.4241032372240177)","(696, 0.02457177589032719)",633.0001260863924,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 0.37359048684664586)","(506, 0.27216372343502054)",316.00001627751277,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 0.37359048684664586)","(358, 0.15697089364115244)",168.0001396548472,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 0.37359048684664586)","(83, 0.15185784124782598)",107.00022974445487,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 0.37359048684664586)","(251, 0.032148932820948765)",61.00095558542354,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(190, 0.37359048684664586)","(696, 0.02457177589032719)",506.0001203696108,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.27216372343502054)","(358, 0.15697089364115244)",148.00004482900684,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.27216372343502054)","(83, 0.15185784124782598)",423.00001710816196,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.27216372343502054)","(251, 0.032148932820948765)",255.00011295507247,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.27216372343502054)","(696, 0.02457177589032719)",190.00016132038544,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(358, 0.15697089364115244)","(83, 0.15185784124782598)",275.00000004753326,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(358, 0.15697089364115244)","(251, 0.032148932820948765)",107.00007280615235,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(358, 0.15697089364115244)","(696, 0.02457177589032719)",338.00002593125106,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(83, 0.15185784124782598)","(251, 0.032148932820948765)",168.00004264946708,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(83, 0.15185784124782598)","(696, 0.02457177589032719)",613.0000132151242,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(251, 0.032148932820948765)","(696, 0.02457177589032719)",445.0000000645093,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(253, 0.44723099165511593)",63.00242498171468,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(443, 0.42441037225385914)",127.00130433747351,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(189, 0.4222567561633219)",127.0013141162555,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(126, 0.3945635267383555)",190.00096461155968,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(380, 0.10456890080017033)",64.00626373139909,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(506, 0.09129640462068762)",190.00217299342725,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(248, 0.0350995966937964)",68.00684548476205,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(375, 0.033306654142523914)",59.007918926402795,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(64, 0.01952546534409835)",252.00190739419634,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.44723099165511593)","(443, 0.42441037225385914)",190.00000137047545,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.44723099165511593)","(189, 0.4222567561633219)",64.00000487275324,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.44723099165511593)","(126, 0.3945635267383555)",127.00001092071552,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.44723099165511593)","(380, 0.10456890080017033)",127.00046227202682,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.44723099165511593)","(506, 0.09129640462068762)",253.0002503742442,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.44723099165511593)","(248, 0.0350995966937964)",5.016956476461877,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.44723099165511593)","(375, 0.033306654142523914)",122.00070218386936,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(253, 0.44723099165511593)","(64, 0.01952546534409835)",189.00048394651597,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(443, 0.42441037225385914)","(189, 0.4222567561633219)",254.00000000913005,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(443, 0.42441037225385914)","(126, 0.3945635267383555)",317.0000014051012,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(443, 0.42441037225385914)","(380, 0.10456890080017033)",63.00081188815634,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(443, 0.42441037225385914)","(506, 0.09129640462068762)",63.00088066777664,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(443, 0.42441037225385914)","(248, 0.0350995966937964)",195.0003886223819,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(443, 0.42441037225385914)","(375, 0.033306654142523914)",68.00112471215694,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(443, 0.42441037225385914)","(64, 0.01952546534409835)",379.00021626878765,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.4222567561633219)","(126, 0.3945635267383555)",63.00000608662634,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.4222567561633219)","(380, 0.10456890080017033)",191.00026420288913,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.4222567561633219)","(506, 0.09129640462068762)",317.00017276770416,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.4222567561633219)","(248, 0.0350995966937964)",59.0012702462085,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.4222567561633219)","(375, 0.033306654142523914)",186.0004066720873,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.4222567561633219)","(64, 0.01952546534409835)",125.00064876828682,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.3945635267383555)","(380, 0.10456890080017033)",254.00016554499146,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.3945635267383555)","(506, 0.09129640462068762)",380.0001210143852,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.3945635267383555)","(248, 0.0350995966937964)",122.00052956572362,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.3945635267383555)","(375, 0.033306654142523914)",249.00026206116328,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.3945635267383555)","(64, 0.01952546534409835)",62.001134292426414,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.10456890080017033)","(506, 0.09129640462068762)",126.00000069904426,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.10456890080017033)","(248, 0.0350995966937964)",132.00001828024196,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.10456890080017033)","(375, 0.033306654142523914)",5.000507804993278,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(380, 0.10456890080017033)","(64, 0.01952546534409835)",316.0000114436484,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.09129640462068762)","(248, 0.0350995966937964)",258.0000061203124,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.09129640462068762)","(375, 0.033306654142523914)",131.00001283515647,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.09129640462068762)","(64, 0.01952546534409835)",442.00000582699965,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(248, 0.0350995966937964)","(375, 0.033306654142523914)",127.00000001265607,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(248, 0.0350995966937964)","(64, 0.01952546534409835)",184.00000065911294,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(375, 0.033306654142523914)","(64, 0.01952546534409835)",311.0000003053395,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(126, 0.6773812733675216)",190.00027390202038,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(189, 0.5894771743444378)",127.00066349822895,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(252, 0.34731365770320344)",64.00332803426257,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(379, 0.2392768397865925)",63.004592687569094,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(506, 0.2377572716620414)",190.0015289779977,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(442, 0.15091627001665017)",126.0028608531589,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(64, 0.10121544924857508)",252.001602799801,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(254, 0.040413474417263666)",62.00742541260748,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(316, 1.0)","(485, 0.014330250133255043)",169.00287436862072,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.6773812733675216)","(189, 0.5894771743444378)",63.00006132640368,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.6773812733675216)","(252, 0.34731365770320344)",126.00043231922227,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.6773812733675216)","(379, 0.2392768397865925)",253.0003793188752,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.6773812733675216)","(506, 0.2377572716620414)",380.0002543015766,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.6773812733675216)","(442, 0.15091627001665017)",316.00043855254336,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.6773812733675216)","(64, 0.10121544924857508)",62.00267709588742,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.6773812733675216)","(254, 0.040413474417263666)",128.00158486509807,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(126, 0.6773812733675216)","(485, 0.014330250133255043)",359.0006123068029,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5894771743444378)","(252, 0.34731365770320344)",63.00046542025537,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5894771743444378)","(379, 0.2392768397865925)",190.0003227372899,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5894771743444378)","(506, 0.2377572716620414)",317.0001951212175,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5894771743444378)","(442, 0.15091627001665017)",253.0003801097279,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5894771743444378)","(64, 0.10121544924857508)",125.0009535944114,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5894771743444378)","(254, 0.040413474417263666)",65.0023189659152,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(189, 0.5894771743444378)","(485, 0.014330250133255043)",296.00055877309495,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.34731365770320344)","(379, 0.2392768397865925)",127.0000459525666,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.34731365770320344)","(506, 0.2377572716620414)",254.00002362716765,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.34731365770320344)","(442, 0.15091627001665017)",190.00010150506208,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.34731365770320344)","(64, 0.10121544924857508)",188.00016107527196,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.34731365770320344)","(254, 0.040413474417263666)",2.0234099244841475,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(252, 0.34731365770320344)","(485, 0.014330250133255043)",233.00023793539293,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(379, 0.2392768397865925)","(506, 0.2377572716620414)",127.0000000090909,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(379, 0.2392768397865925)","(442, 0.15091627001665017)",63.00006196497183,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(379, 0.2392768397865925)","(64, 0.10121544924857508)",315.00003025547085,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(379, 0.2392768397865925)","(254, 0.040413474417263666)",125.00015818645225,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(379, 0.2392768397865925)","(485, 0.014330250133255043)",106.00023868354351,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.2377572716620414)","(442, 0.15091627001665017)",64.0000589168445,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.2377572716620414)","(64, 0.10121544924857508)",442.0000210901231,0.0,Tbn-ord-B2-pp-N-T19d.wav
"(506, 0.2377572716620414)","(254, 0.040413474417263666)",252.00007727096894,0.0,Tbn-ord-B2-pp-N-T19d.wav
